Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
response to lipopolysaccharide (GO:0032496),0.48344900079572767,0.9999694651606779,0.502,1.0,156,22,SBNO2;TNIP1;PAF1;TNFRSF10B;IFNAR1;TNFRSF1B;NOS3;NOCT;NR1D1;NANOS1;TNFRSF21;F2R;TNFRSF9;LTBR;MAPKAPK2;SCARB1;SELP;TICAM1;VDR;NGFR;IRAK1;TNFRSF1A,SBNO2;TNIP1;PAF1;TNFRSF10B;IFNAR1;TNFRSF1B;NOS3;NOCT;NR1D1;NANOS1
glycerophospholipid biosynthetic process (GO:0046474),0.46232335018885296,0.9950620939263872,0.506,1.0,165,34,STARD7;PTDSS2;GPD1L;PGS1;PI4K2A;PIK3CB;CRLS1;SLC44A5;CPNE1;PIK3CD;PLEKHA4;ARF3;PLA2G12A;OCRL;CPNE7;GPAT4;VAC14;AGPAT1;PITPNM2;PIP5K1C;ARF1;PLCG2;PLEKHA2;PI4KA;CDIPT;MFSD2A;PITPNM1;AGPAT3;PLA2G2A;PI4KB;INPPL1;AGPAT2;PEMT;SYNJ2,STARD7;PTDSS2;GPD1L;PGS1;PI4K2A;PIK3CB;CRLS1;SLC44A5;CPNE1
intracellular protein transport (GO:0006886),0.44649800507014376,0.9993138781003819,0.506,1.0,348,74,CRB1;RAB36;TNPO2;AP4M1;XPO5;SMURF1;RAB7B;TBC1D2B;CDC37;HERC2;ARFIP2;TRAK1;RANBP3;KDELR1;KIF13B;IPO13;TMED9;ADPRHL1;AKT2;SCG5;AP4E1;PREB;SNX8;VPS28;CD74;POM121;KATNB1;NSF;ARCN1;BCL6;KIF13A;TBC1D25;STX11;BCL3;SGSM2;TSC2;PPP1R10;RAB6B;SNX27;GGA2;RAB17;WLS;POM121C;TBC1D10B;RAB29;CTTN;RAB11B;NAPA;RAB3D;SIL1;TBC1D16;AP2A1;RAB33A;RAB5B;TGFB1;RAB3A;EVI5L;COPZ2;TBC1D13;RUNDC1;STX4;SNX17;EHD1;PTTG1IP;TBC1D9;STAT3;CTSA;TBC1D17;MYO1C;LTBP2;NGFR;VPS26B;AP3D1;EIF5A,CRB1;RAB36;TNPO2;AP4M1;XPO5;SMURF1;RAB7B;TBC1D2B;CDC37;HERC2;ARFIP2;TRAK1;RANBP3;KDELR1;KIF13B;IPO13;TMED9;ADPRHL1;AKT2;SCG5;AP4E1;PREB;SNX8
actomyosin structure organization (GO:0031032),0.48417237153124665,1.002989080896688,0.507,1.0,72,22,ACTC1;MYLK3;TMOD2;MYBPC3;MYH6;MYOM1;MYOZ3;ITGB5;PHACTR1;TMOD1;TNNT1;MYO18A;MYH9;TNFAIP1;MYOM2;LMOD1;CDC42BPB;ARRB1;MYPN;MYLIP;MYBPHL;ZYX,ACTC1;MYLK3;TMOD2;MYBPC3;MYH6;MYOM1;MYOZ3;ITGB5;PHACTR1;TMOD1;TNNT1;MYO18A;MYH9
response to cytokine (GO:0034097),0.4733364539740655,0.9973645794304076,0.507,1.0,139,28,IL18BP;IFNAR2;IL18R1;IKBKE;DPYSL3;SRF;ALDH1A2;PTPN18;OSMR;CDK9;RELA;MAP2K7;IL6ST;TIMP1;BCL2L1;DDOST;IFITM3;MAPKAPK2;COL3A1;TRIM32;TMEM102;PML;AES;IL1R1;STAT3;IFITM2;IL6R;IRAK1,IL18BP;IFNAR2;IL18R1;IKBKE;DPYSL3;SRF;ALDH1A2;PTPN18;OSMR;CDK9;RELA;MAP2K7;IL6ST
positive regulation of NF-kappaB transcription factor activity (GO:0051092),0.48008318279768375,0.99854457927262,0.5085085085085085,1.0,129,21,RAB7B;TRAF5;DHX33;TRIM14;CAMK2A;EDA;RPS6KA4;RELA;TRIM5;CIB1;PRKCZ;TRIM32;AGT;TRIM25;TRIM8;APP;PRKCB;TRIM22;CLU;CARD11;IRAK1,RAB7B;TRAF5;DHX33;TRIM14;CAMK2A;EDA;RPS6KA4;RELA
epithelium development (GO:0060429),0.48054955049196135,0.9981879166984472,0.5100200400801603,1.0,116,21,CTSB;ANXA4;WT1;CASP6;LOXL3;ALDH1A2;TOLLIP;TST;DHRS9;UPK1B;TGFB1;TCF21;ALDOC;TBX5;OSR1;NDRG4;VDR;WNT2;TPP1;RARA;PTCH1,CTSB;ANXA4;WT1;CASP6;LOXL3;ALDH1A2
cellular response to transforming growth factor beta stimulus (GO:0071560),0.4856716786246913,0.9981075373315444,0.5105527638190954,1.0,101,19,PXN;SMURF1;DUSP22;GDF10;ZFP36L1;ITGB5;FKBP1A;TGFBRAP1;ZFP36L2;CGN;PRKCZ;TGFB1;COL3A1;SOX6;FURIN;UBE2M;LTBP2;WNT2;ZYX,PXN;SMURF1;DUSP22;GDF10;ZFP36L1;ITGB5
regulation of JNK cascade (GO:0046328),0.4859568774093247,0.9932116856968742,0.5125376128385155,1.0,91,19,HRAS;DUSP22;MAP3K11;TAOK2;MAPK8IP1;DUSP10;MAP4K2;GADD45A;PINK1;CCL21;DUSP3;PHLPP1;MAPK8IP2;LTBR;PTK2B;MAPK8IP3;RASSF2;APP;PER1,HRAS;DUSP22;MAP3K11;TAOK2;MAPK8IP1;DUSP10;MAP4K2;GADD45A
muscle contraction (GO:0006936),0.46354943890602374,0.9941967136385657,0.513,1.0,138,39,PXN;EMD;OXTR;CASQ2;TPM4;ACTC1;MYLK;GAMT;TMOD2;MYOT;MYBPC3;MYH6;MYOM1;MYL7;ITGB5;TMOD1;TNNT1;DES;NANOS1;CACNA1H;ITGA1;SSPN;KCNJ12;MYOM2;ACTA2;LMOD1;DYSF;P2RX6;ACTG2;HCN4;MYL9;TPM2;MYBPHL;ALDOA;GNAO1;SLC6A8;SORBS3;MYH11;TLN1,PXN;EMD;OXTR;CASQ2;TPM4;ACTC1;MYLK;GAMT;TMOD2;MYOT;MYBPC3;MYH6;MYOM1;MYL7;ITGB5;TMOD1;TNNT1
vesicle fusion (GO:0006906),0.4845700384785302,0.987564168427954,0.5206030150753769,1.0,95,17,GOSR1;SYT15;RAB7B;SNAP47;SYTL3;DOC2A;VPS4A;TAPBP;SYT17;SNAP29;SYT9;STX11;TGFBRAP1;VPS39;SYT4;YKT6;STX4,GOSR1;SYT15;RAB7B;SNAP47;SYTL3;DOC2A;VPS4A;TAPBP;SYT17;SNAP29;SYT9;STX11
translational elongation (GO:0006414),0.4871698998250014,0.986193911341709,0.5210843373493976,1.0,106,16,MRPL16;MRPL10;EEFSEC;MRPS17;AURKAIP1;EEF1A2;EEF2K;MRPL41;EFTUD2;GTPBP1;MRPL12;MRPL4;MRPL37;EEF2;TUFM;MRPS2,MRPL16;MRPL10;EEFSEC;MRPS17;AURKAIP1;EEF1A2;EEF2K;MRPL41;EFTUD2
regulation of epithelial cell proliferation (GO:0050678),0.4757619299332971,0.9869693323133774,0.5230460921843687,1.0,73,21,BAD;HRAS;STRAP;DUSP10;CDK6;ZFP36L1;DEAF1;BMP6;NR1D1;SCN5A;SFRP2;NME1;ERBB2;CDKN2B;TGFB1;CDKN1C;MAGED1;OSR1;MCC;LAMC1;NR4A3,BAD;HRAS;STRAP;DUSP10;CDK6;ZFP36L1;DEAF1;BMP6;NR1D1;SCN5A;SFRP2
regulation of cell differentiation (GO:0045595),0.4698236300177976,0.9912981365494118,0.5245245245245245,1.0,122,24,ANAPC2;LTBP4;RAF1;SRF;EDN3;CDK6;PRKACA;NR1D1;CDK9;SUPT6H;BCL6;PHLDB1;EMP2;SPOCK2;TGFB1;ZBTB46;FADS1;PLEKHB1;PRKCB;SMOC1;PPP2R1A;DAG1;CSF1;IGF2,ANAPC2;LTBP4;RAF1;SRF;EDN3;CDK6;PRKACA;NR1D1;CDK9;SUPT6H;BCL6
regulation of programmed cell death (GO:0043067),0.44715732196253755,0.994923522834707,0.526,1.0,269,62,IFT57;ACTN1;DCPS;CTSB;NF2;NME2P1;BMP3;GDF10;MADD;TNFRSF10B;STK25;AMIGO2;RAF1;TAOK2;CASP6;MAP2K2;DAPK1;BMP7;TNFRSF1B;MAP4K2;GDF6;HS1BP3;TMEM219;KANK2;BMP6;PPP1R13B;BCL6;MAP2K7;ABL1;NME4;BAX;BCL3;VCP;TNFRSF21;FYN;NME1;PINK1;TNFRSF9;PRDX2;PHLPP1;LTBR;TGFB1;IGFBP3;HIP1;PTGIS;RABGGTA;TP53;MAP3K3;STK10;MAP2K3;SGK1;AKT1S1;MAGED1;CDK5;PAK4;MARK4;GDF11;BCAR1;CLU;NGFR;WFS1;TNFRSF1A,IFT57;ACTN1;DCPS;CTSB;NF2;NME2P1;BMP3;GDF10;MADD;TNFRSF10B;STK25;AMIGO2;RAF1;TAOK2;CASP6;MAP2K2;DAPK1;BMP7;TNFRSF1B;MAP4K2;GDF6;HS1BP3;TMEM219;KANK2;BMP6;PPP1R13B
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),0.4907079825507836,0.9905298113580232,0.526,1.0,89,15,LONRF2;ARIH2;RNF19B;USP5;RNF114;GNA12;BAG6;UBXN1;VCP;CSNK1D;SIRT2;RAD23A;KEAP1;CLU;ARAF,LONRF2;ARIH2;RNF19B;USP5;RNF114;GNA12;BAG6;UBXN1;VCP;CSNK1D
cellular response to metal ion (GO:0071248),0.4873115548039391,0.9890407909034961,0.527,1.0,101,17,IQGAP1;DPEP1;CPNE1;ADD1;PPIF;ADCY1;DMTN;BMP6;SCN5A;CACNA1H;CPNE7;CRHBP;HSF1;SLC41A1;MT2A;AQP1;ATP13A2,IQGAP1;DPEP1;CPNE1;ADD1;PPIF;ADCY1;DMTN;BMP6;SCN5A;CACNA1H;CPNE7;CRHBP
regulation of protein binding (GO:0043393),0.46921325406190656,0.9875766554408097,0.529,1.0,112,23,DNAJB2;PIN1;CTSZ;CAV1;NES;ADD1;PEX14;PRMT7;PRKACA;BAX;FKBP1A;FLOT1;HSF1;AMFR;DTX3L;DISC1;ZFPM1;VTN;LDLRAP1;AES;ADD2;APP;LRPAP1,DNAJB2;PIN1;CTSZ;CAV1;NES;ADD1;PEX14;PRMT7;PRKACA
protein catabolic process (GO:0030163),0.484011484271724,0.9853660695962106,0.5295887662988967,1.0,82,16,DDB1;RNF5;PSMB8;IDE;UCHL3;NR1D1;LRSAM1;BAG6;PSMB10;VCP;APOE;MTOR;BACE1;TPP1;RNF41;CTSD,DDB1;RNF5;PSMB8;IDE;UCHL3;NR1D1;LRSAM1;BAG6;PSMB10
positive regulation of cytokine production (GO:0001819),0.45904486099564284,0.9847568739796997,0.53,1.0,221,31,STAT6;CYBA;RAB7B;PQBP1;DHX33;AFAP1L2;RELA;IL6ST;ZNF580;FLOT1;POLR2L;POLR2E;AGPAT1;POLR3A;PRKCZ;FZD5;TGFB1;SULF1;IL18;AGT;MAVS;SCAMP5;POLR3H;GATA4;AGPAT2;TICAM1;C3;IL6R;CARD11;RARA;IRAK1,STAT6;CYBA;RAB7B;PQBP1;DHX33;AFAP1L2
Fc-epsilon receptor signaling pathway (GO:0038095),0.4806109304983125,0.9856691863711181,0.530060120240481,1.0,183,18,MAPK10;HRAS;PSMB8;PIK3CB;RELA;PSMB10;MAP2K7;SHC1;PSMF1;PSMD2;NFATC2;PSME3;PLCG2;PSMD3;GRB2;PSMD9;NR4A3;CARD11,MAPK10;HRAS;PSMB8;PIK3CB
plasma membrane bounded cell projection assembly (GO:0120031),0.46150815712824306,0.9904539978699092,0.536,1.0,242,38,IFT57;FXYD5;PARVA;BBS5;TEKT2;ARFIP2;MYLK;MBD1;ALPK3;NUDCD3;EZR;FGD3;RILPL1;DMTN;STK36;ABLIM3;UBXN10;EHD3;RHOD;OCRL;PARVB;SNAP29;SRGAP2;CCDC28B;EMP2;RAB17;CCL21;PPP1R9B;TMEM250;FLNA;WHAMM;SLC9A3R1;DNM3;ARHGEF4;S1PR1;EHD1;SPATA13;ATP6V0D1,IFT57;FXYD5;PARVA;BBS5;TEKT2;ARFIP2;MYLK;MBD1;ALPK3;NUDCD3;EZR;FGD3;RILPL1;DMTN;STK36;ABLIM3;UBXN10;EHD3;RHOD;OCRL;PARVB;SNAP29;SRGAP2
regulation of small GTPase mediated signal transduction (GO:0051056),0.45638282475623837,0.98663183863828,0.536,1.0,141,41,ARHGAP45;CHN2;ARHGEF3;ARHGAP32;ARHGAP31;RAC2;ARHGAP39;AKAP13;NGEF;FGD3;ITSN1;ARAP3;RHOBTB1;PLCE1;RHOD;OCRL;SRGAP2;ARHGAP18;CGNL1;ARHGAP22;GMIP;ARHGAP26;ARHGEF26;RHOB;A2M;ARAP1;TAGAP;ARHGEF17;ARHGAP1;DLC1;ARHGAP24;ABR;RELN;ARHGEF4;ARHGAP10;RHOBTB2;RHOG;SYDE1;ARHGAP6;RHOC;ARHGAP23,ARHGAP45;CHN2;ARHGEF3;ARHGAP32;ARHGAP31;RAC2;ARHGAP39;AKAP13;NGEF;FGD3;ITSN1;ARAP3;RHOBTB1
negative regulation of cell death (GO:0060548),0.4864886901275842,0.9903034114831645,0.5360721442885772,1.0,82,17,GPNMB;DCPS;AMIGO2;CHMP4B;BMP7;KANK2;WISP1;APOE;PINK1;TMEM109;NPAS2;CDK5;EIF4G1;CLU;ATP13A2;WFS1;LRPAP1,GPNMB;DCPS;AMIGO2;CHMP4B;BMP7
activation of MAPK activity (GO:0000187),0.4701273210471612,0.9831512707720567,0.5395395395395396,1.0,118,23,ERN1;PIK3CB;MAP3K11;MADD;TAOK2;MAP2K2;DBNL;MAP4K2;PLCE1;MAP2K7;SHC1;CD81;MUL1;INSR;MAPKAPK2;PEA15;MAPK8IP3;MAP2K3;MAP3K21;MAPK11;PKN1;IRAK1;IGF2,ERN1;PIK3CB;MAP3K11;MADD;TAOK2;MAP2K2;DBNL;MAP4K2;PLCE1;MAP2K7;SHC1;CD81
cellular response to decreased oxygen levels (GO:0036294),0.4898131539878958,0.9837131721065776,0.5397784491440081,1.0,65,15,BAD;P4HB;BMP7;ZFP36L1;TBL2;AQP3;PINK1;GATA6;MTOR;PTGIS;SIRT2;TP53;MGARP;AQP1;ANGPT4,BAD;P4HB;BMP7;ZFP36L1;TBL2;AQP3
Fc receptor signaling pathway (GO:0038093),0.4812681811042498,0.9763215259733032,0.5460921843687375,1.0,184,17,MAPK10;HRAS;PSMB8;PIK3CB;RELA;PSMB10;MAP2K7;SHC1;PSMF1;PSMD2;NFATC2;PSME3;PLCG2;PSMD3;GRB2;PSMD9;CARD11,MAPK10;HRAS;PSMB8;PIK3CB
calcium ion homeostasis (GO:0055074),0.4854548550702438,0.9885725258020772,0.5496489468405216,1.0,88,16,CAV1;DMPK;CADPS2;TMEM203;CXCL12;JPH2;ANK2;ATP2A3;SELENON;FAM20A;ATP2A2;SLC24A3;ATP13A1;STIM1;ATP13A2;WFS1,CAV1;DMPK;CADPS2;TMEM203;CXCL12
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),0.48247510409841665,0.9743662772505781,0.5517587939698493,1.0,110,16,BAD;IFT57;AIFM1;TNFRSF10B;DAPK1;BAX;VCP;F2R;DAP;MUL1;EGLN3;CASP4;DLC1;HIP1;NGFR;BOK,BAD;IFT57;AIFM1;TNFRSF10B
positive regulation of MAP kinase activity (GO:0043406),0.46241861611266155,0.9808845898069408,0.553,1.0,178,27,HRAS;PIK3CB;MAP3K11;MADD;RAF1;TAOK2;MAP2K2;EDN3;GADD45A;PLCE1;MAP3K15;MAP2K7;SHC1;CD81;F2R;ERBB2;INSR;MAPKAPK2;TGFB1;PEA15;MAP2K3;MAPK11;TRAF7;FLT1;DVL3;IRAK1;IGF2,HRAS;PIK3CB;MAP3K11;MADD;RAF1;TAOK2;MAP2K2;EDN3;GADD45A;PLCE1;MAP3K15;MAP2K7;SHC1;CD81
cytosolic transport (GO:0016482),0.4716311211072955,0.9766033712873593,0.555,1.0,119,23,GOSR1;AP4M1;TMEM87B;EHD3;ARFRP1;DENND5A;UBE2O;RAB6B;TGOLN2;EMP2;MYO1D;LMTK2;TBC1D10B;RAB29;AP2A1;MAGEL2;YKT6;BET1L;DCTN1;GBF1;TBC1D17;VPS26B;WDR81,GOSR1;AP4M1;TMEM87B
protein polyubiquitination (GO:0000209),0.4464181811302958,0.9805147296014155,0.565,1.0,284,51,FBXL22;RNF5;HECTD2;SMURF1;FBXO31;ANAPC2;PSMB8;LONRF2;FBXO9;TMEM129;SHARPIN;FBXL8;ARIH2;PELI2;RNF19B;FBXW2;RNF114;MIB2;FBXL12;SYVN1;FBXO32;UBE2L3;MARCH8;LRSAM1;FBXL18;PSMB10;RNF216;PSMF1;FBXW5;UBE2O;PSMD2;UBE2H;CDC34;TRIM5;RNF167;PSME3;AMFR;UBE3C;DTX3L;PELI3;UBE4B;MAGEL2;TRIM32;MYLIP;PSMD3;PSMD9;RNF187;FBXL7;HUWE1;WWP2;RNF41,FBXL22;RNF5;HECTD2;SMURF1;FBXO31;ANAPC2;PSMB8;LONRF2;FBXO9;TMEM129;SHARPIN;FBXL8;ARIH2;PELI2;RNF19B;FBXW2;RNF114;MIB2;FBXL12;SYVN1;FBXO32;UBE2L3;MARCH8;LRSAM1;FBXL18;PSMB10;RNF216;PSMF1;FBXW5;UBE2O;PSMD2;UBE2H
neuron projection morphogenesis (GO:0048812),0.44815420068059597,0.9764818650443969,0.573,1.0,164,42,BAIAP2;MAP1S;IQGAP1;MAP1B;RAC2;STK25;TAOK2;CPNE1;PARD6B;BMP7;DBNL;WASL;BRSK2;DLG4;LINGO1;MAP1A;LRP2;DTNBP1;SRGAP2;LRRN2;GPM6A;APBB1;SLITRK4;PACSIN1;CTTN;MAPK8IP2;DNM2;RAB3A;SLITRK2;SHANK1;EPHB2;LRFN1;SGK1;PLXNB1;RHOG;MAP6;CDK5;APP;CNTNAP1;SLIT3;PRELP;DRD2,BAIAP2;MAP1S;IQGAP1;MAP1B;RAC2;STK25;TAOK2;CPNE1;PARD6B;BMP7;DBNL;WASL;BRSK2;DLG4;LINGO1;MAP1A;LRP2;DTNBP1;SRGAP2;LRRN2
protein localization to membrane (GO:0072657),0.44892562929360436,0.9748834951461808,0.578,1.0,161,43,AP4M1;NLGN2;SMURF1;AGRN;CAV1;CACNB3;TESC;EZR;DLG2;TSPAN5;MRAP2;DLG4;EHD3;FLOT1;ANK2;EMP2;MYADM;PACSIN1;RAB29;RAB11B;TMEM150A;FLNA;TTC7B;TMEM88;S100A10;THY1;SCN3B;SLC9A3R1;GOLGA7B;EFR3B;JUP;SPTBN1;BSG;MAGI2;RFTN1;FLOT2;TSPAN15;STXBP1;AP3D1;EHD2;PTCH1;PACS1;TNFRSF1A,AP4M1;NLGN2;SMURF1;AGRN;CAV1;CACNB3;TESC;EZR;DLG2;TSPAN5;MRAP2
protein phosphorylation (GO:0006468),0.4331625218000634,0.9852530932118775,0.582,1.0,471,94,MYO3A;MAST2;MAPK10;ERN1;TYRO3;PRKAR1B;DMPK;PIK3CB;IKBKE;MAP3K11;TP53RK;WNK1;STK11;CDK12;STK25;MYLK3;RAF1;ALPK3;TAOK2;AKT2;EIF2AK1;DAPK1;CDK20;CDK6;MAP4K2;GDF6;BRSK2;CAMK2A;EEF2K;STK36;CDK16;PRKACA;PIK3CD;RPS6KA4;MAPK15;CDK9;CDK18;FASTK;GRK5;ABL1;CDK14;CSNK1D;FYN;SIK3;PINK1;LMTK2;RPS6KA2;ERBB2;CDC42BPB;MAP3K12;INSR;MKNK2;PRKCZ;MTOR;WNK2;TEK;MAPK12;MAPKAPK2;PTK2B;DYRK1B;TGFB1;PSKH1;PRDX4;PIM2;RELN;IGFBP3;MKNK1;FAM20A;CDC25B;MAP3K3;PIM1;STK10;EPHB2;CTBP1;SGK1;PEAK1;SIK2;MAP3K21;RPS6KB2;ULK3;CDK5;OSR1;PKDCC;MARK4;APP;PRKCB;MAPK4;FLT1;LATS2;PKN1;HUNK;RARA;IRAK1;ATP13A2,MYO3A;MAST2;MAPK10;ERN1;TYRO3;PRKAR1B;DMPK;PIK3CB;IKBKE;MAP3K11;TP53RK;WNK1;STK11;CDK12;STK25;MYLK3;RAF1;ALPK3;TAOK2;AKT2;EIF2AK1;DAPK1;CDK20;CDK6;MAP4K2;GDF6;BRSK2;CAMK2A;EEF2K;STK36;CDK16;PRKACA;PIK3CD;RPS6KA4;MAPK15;CDK9;CDK18;FASTK
regulation of response to external stimulus (GO:0032101),0.48093900190293315,0.9602248893931056,0.59679037111334,1.0,108,16,SBNO2;CAV1;TRAF3;NLRX1;BRD4;MGLL;RELA;BCL6;F2R;TRIM5;CASP4;NMT1;GGT1;ADAMTS12;GRK4;AGTR1,SBNO2;CAV1;TRAF3;NLRX1;BRD4;MGLL
apoptotic process (GO:0006915),0.4426987842349525,0.9725211292041964,0.598,1.0,232,47,BAD;IFT57;DMPK;AIFM1;CSRNP1;DUSP22;TNFRSF10B;STK11;RAF1;TAOK2;CASP7;CASP6;PPIF;DAPK1;SFRP5;GDF6;GADD45A;BAG6;NOTCH2;BAX;TSC2;TNFAIP1;TNFRSF21;DAP;CDIP1;TNFRSF9;PPP1R15A;EGLN3;CASP4;CIB1;BCL2L1;MTOR;RHOB;ELMO1;DLC1;PTK2B;HIP1;PPARD;CDK5;PAK4;HK2;APP;PPP2R1A;TRAF7;NGFR;BOK;EIF5A,BAD;IFT57;DMPK;AIFM1;CSRNP1;DUSP22;TNFRSF10B;STK11;RAF1;TAOK2;CASP7;CASP6;PPIF;DAPK1;SFRP5;GDF6
proteasomal protein catabolic process (GO:0010498),0.44520943417685066,0.9740532107027386,0.601,1.0,238,45,KLHL25;DDB1;FBXL22;RNF5;BTBD9;SMURF1;ANAPC2;ABTB1;PSMB8;HERC2;HECTD4;SHARPIN;RNF44;BRSK2;SYVN1;NR1D1;BAG6;PSMB10;RNF216;UBXN1;PSMF1;FBXW5;VCP;PSMD2;KCTD17;TNFAIP1;CDC34;UBXN6;PSME3;AMFR;UBE4B;ARRB1;SIRT2;PML;TP53;PSMD3;DNAJB12;TRIM25;PSMD9;BTBD11;HECTD3;RNF187;KEAP1;WWP2;RNF41,KLHL25;DDB1;FBXL22;RNF5;BTBD9;SMURF1;ANAPC2;ABTB1;PSMB8;HERC2;HECTD4;SHARPIN;RNF44;BRSK2;SYVN1;NR1D1;BAG6;PSMB10;RNF216;UBXN1;PSMF1;FBXW5;VCP;PSMD2;KCTD17;TNFAIP1;CDC34
regulation of neuron apoptotic process (GO:0043523),0.4740955713324061,0.9592739605135554,0.6018054162487463,1.0,90,16,TYRO3;UNC5B;BAX;APOE;F2R;PINK1;EGLN3;SLC30A10;PTK2B;TP53;VSTM2L;SIGMAR1;AKT1S1;CDK5;LGMN;WFS1,TYRO3;UNC5B
cellular response to peptide hormone stimulus (GO:0071375),0.4598769773720376,0.9441116413939474,0.6046046046046046,1.0,111,18,CAV1;PRKAR1B;PRKAR2A;AKT2;SLC2A4;ZFP36L1;ADCY1;PRKACA;RELA;ADCY6;PKM;CRHBP;SLC30A10;INSR;ADCY5;MGARP;NR4A3;ADCY9,CAV1;PRKAR1B;PRKAR2A;AKT2;SLC2A4;ZFP36L1;ADCY1;PRKACA;RELA;ADCY6;PKM;CRHBP
regulation of GTPase activity (GO:0043087),0.443539350167464,0.9634980795278553,0.608,1.0,189,39,CHN2;HRAS;PIN1;AGRN;PLXNA3;ARHGEF37;BVES;NGEF;ARL2;FGD3;ADCYAP1;TBC1D20;OCRL;SRGAP2;SGSM2;RAP1GAP;F2R;GMIP;CCL21;ERBB2;PLXNA1;TBC1D10B;RGS6;ARAP1;ARHGAP1;S100A10;THY1;ABR;SH3BP4;PLXNB3;EVI5L;PLXNB1;SYDE1;PLXND1;ARHGAP23;DVL3;PLXNB2;PLXNA4;SIPA1L1,CHN2;HRAS;PIN1;AGRN;PLXNA3;ARHGEF37;BVES;NGEF;ARL2;FGD3
transcription from RNA polymerase II promoter (GO:0006366),0.4319559017846351,0.9712084439794081,0.609,1.0,486,73,DHX38;PMF1;MAML2;KAT2A;RPRD2;MED31;RPAP1;NPPA;TRIM28;CASC3;PAF1;MED24;MBD1;TAF3;CDK12;NR2F6;SSU72;HIVEP1;SRF;YBX1;MED16;RPRD1B;RXRG;KLF13;THRA;NOCT;SYMPK;TGFB1I1;MLLT1;NR1D1;CDK9;SUPT6H;RELA;NOTCH2;INTS5;CTDP1;BAX;POLR2L;INTS1;POLR2E;MAZ;NFATC2;NFE2L1;TAF13;TAF10;SALL2;USF2;CPSF1;GATA6;SALL3;RREB1;SUPT5H;TAF6;ARRB1;PPARA;GTF2F1;TBX5;ESRRB;MAML3;MNT;NELFA;PPARD;CEBPD;HIVEP3;GATA4;MAF;MED25;NR4A3;VDR;NR2F1;NFIC;RARA;CCND1,DHX38;PMF1;MAML2;KAT2A;RPRD2;MED31;RPAP1;NPPA;TRIM28;CASC3;PAF1;MED24;MBD1;TAF3;CDK12;NR2F6;SSU72;HIVEP1;SRF;YBX1;MED16;RPRD1B;RXRG;KLF13;THRA;NOCT;SYMPK;TGFB1I1;MLLT1;NR1D1;CDK9;SUPT6H;RELA
circulatory system development (GO:0072359),0.44651630776118745,0.965232450134716,0.61,1.0,110,36,KAT2A;FBN1;STRA6;CXADR;NXN;AKAP13;SRF;BVES;ALPK3;WT1;HAND2;PLCE1;MICAL2;GLI2;TCF25;TSC2;CRB2;FOXF1;SHOX2;ZDHHC16;BORCS8;GATA6;RBM20;TEK;TGFB1;MEF2D;COL3A1;ZFPM2;TBX5;GATA5;ZFPM1;ECE1;GATA4;OSR1;HSPG2;RARA,KAT2A;FBN1;STRA6;CXADR;NXN;AKAP13;SRF;BVES;ALPK3;WT1
RNA metabolic process (GO:0016070),0.4583154197972799,0.9558029441945142,0.6186186186186187,1.0,192,23,RBMS1;DHX38;ATXN2;CASC3;TBRG4;TP53RK;DHX33;DHX30;BICD1;CELF2;RBMS2;SIDT2;PCBP1;DDX54;POLR2L;PABPC4;RBPMS;POLR2E;DDX49;SND1;GTF2F1;SKIV2L;DHX34,RBMS1;DHX38;ATXN2;CASC3;TBRG4;TP53RK;DHX33;DHX30;BICD1;CELF2;RBMS2;SIDT2;PCBP1;DDX54;POLR2L;PABPC4;RBPMS;POLR2E
regulation of cardiac conduction (GO:1903779),0.4524696095042729,0.94372441903925,0.628,1.0,68,21,NPPA;CAV1;DMPK;CASQ2;CXADR;GJA5;NPR2;NPR1;PRKACA;NANOS1;ANK2;ITPR1;CALM3;FXYD7;ATP2A3;AGT;ATP2A2;KCNJ11;ATP1A2;STIM1;ATP1B2,NPPA;CAV1;DMPK;CASQ2;CXADR;GJA5;NPR2;NPR1;PRKACA;NANOS1;ANK2;ITPR1;CALM3;FXYD7
axonogenesis (GO:0007409),0.4370613736154796,0.9644673025865105,0.632,1.0,224,55,BAIAP2;LYPLA2;MAP1S;HRAS;MAP1B;PIK3CB;FEZ1;UNC5C;SPTBN5;TAOK2;EZR;PARD6B;PDLIM7;MLF2;CXCL12;BRSK2;LINGO1;PIK3CD;MAP1A;KIF5A;TNR;VASP;SEMA3B;GLI2;SHC1;LRRN2;NRXN3;RAP1GAP;FYN;DOK5;APBB1;NPHS1;SLITRK4;PSPN;PLXNB3;DAB1;RAB3A;RELN;SPTBN1;SLITRK2;EPHB2;LRFN1;PLXNB1;SPON2;GRB2;CDK5;KIRREL1;APP;EFNB1;SLIT3;NGFR;SPTB;SPTAN1;PRELP;DRD2,BAIAP2;LYPLA2;MAP1S;HRAS;MAP1B;PIK3CB;FEZ1;UNC5C;SPTBN5;TAOK2;EZR;PARD6B;PDLIM7;MLF2;CXCL12;BRSK2;LINGO1;PIK3CD;MAP1A;KIF5A;TNR;VASP;SEMA3B;GLI2;SHC1;LRRN2
